id,mmsi,status,station,speed,lon,lat,course,heading,rot,timestamp,created_at,updated_at
1172,311040700,1431,152,33.67793,34.28632,286,288,,0,1372700220,,
1173,247039300,1432,160,17.31967,41.09015,120,119,,0,1372700340,,
1174,311040700,1433,151,33.6722,34.28777,287,288,,0,1372700520,,
1175,247039300,1435,160,17.32527,41.08767,120,119,,0,1372699860,,
1176,311040700,1436,151,33.66679,34.28917,287,288,,0,1372700040,,
1178,247039300,1438,160,17.33697,41.08245,120,119,,0,1372700100,,
1179,311040700,1439,151,33.64997,34.29365,288,287,,0,1372700580,,
1181,311040700,1441,152,33.63826,34.29686,288,287,,0,1372700340,,
1183,247039300,1443,161,17.36647,41.06948,119,119,,0,1372700160,,
1185,247039300,1446,162,17.37227,41.06692,119,119,,0,1372700520,,
1186,311040700,1447,154,33.62312,34.30111,288,288,,0,1372700100,,
1187,247039300,1448,162,17.38417,41.06183,119,119,,0,1372700160,,
1188,247039300,1449,162,17.39598,41.05665,119,119,,0,1372700160,,
1190,311040700,1451,154,33.58962,34.31049,287,287,,0,1372700520,,
1191,247039300,1452,162,17.41403,41.04877,119,119,,0,1372699620,,
1192,311040700,1454,152,33.57887,34.31339,287,287,,0,1372699620,,
1193,311040700,1456,152,33.57351,34.31479,287,288,,0,1372700220,,
1194,247039300,1457,161,17.43065,41.04082,123,122,,0,1372699620,,
1195,311040700,1458,150,33.55708,34.31905,287,288,,0,1372700100,,
1196,311040700,1459,149,33.5519,34.32037,286,288,,0,1372700160,,
1197,247039300,1460,161,17.44853,41.03207,122,122,,0,1372700580,,
1201,311040700,1466,147,33.52986,34.32575,286,288,,0,1372700160,,
1202,247039300,1467,160,17.47143,41.02117,122,122,,0,1372700220,,
1204,311040700,1469,150,33.51404,34.32955,286,288,,0,1372699860,,
1205,311040700,1470,151,33.50822,34.33095,286,288,,0,1372700220,,
1206,247039300,1471,160,17.49383,41.01033,122,122,,0,1372700100,,
1207,311040700,1472,151,33.50286,34.33228,286,288,,0,1372700280,,
1208,311040700,1474,152,33.49797,34.33346,286,288,,0,1372700520,,
1209,247039300,1475,160,17.51073,41.00217,122,122,,0,1372700340,,
1211,311040700,1477,152,33.48178,34.33745,286,287,,0,1372700580,,
1212,311040700,1478,153,33.47638,34.33879,286,288,,0,1372700460,,
1213,247039300,1479,160,17.5272,40.99423,122,122,,0,1372700460,,
1214,311040700,1480,153,33.47097,34.34016,286,287,,0,1372700580,,
1215,311040700,1481,153,33.46506,34.34165,286,288,,0,1372700340,,
1216,311040700,1482,154,33.45912,34.34314,286,288,,0,1372700580,,
1217,247039300,1484,160,17.54403,40.98602,122,122,,0,1372700220,,
1218,247039300,1485,159,17.54943,40.9834,122,122,,0,1372699920,,
1222,247039300,1489,159,17.57202,40.97238,122,122,,0,1372700220,,
1223,311040700,1490,155,33.42889,34.35077,287,288,,0,1372700280,,
1224,311040700,1492,155,33.42341,34.35218,287,288,,0,1372700340,,
1225,247039300,1493,159,17.58395,40.96657,122,122,,0,1372700100,,
1226,311040700,1494,156,33.41092,34.35543,287,288,,0,1372700580,,
1227,311040700,1495,156,33.40442,34.35711,287,288,,0,1372700100,,
1228,247039300,1497,160,17.60257,40.95737,123,123,,0,1372700460,,
1229,311040700,1498,156,33.39141,34.36051,287,287,,0,1372699980,,
1232,247039300,1501,160,17.63283,40.94207,123,123,,0,1372699560,,
1233,311040700,1502,157,33.36737,34.3669,288,287,,0,1372699980,,
1234,311040700,1503,157,33.36135,34.36853,287,287,,0,1372700160,,
1236,311040700,1505,158,33.3558,34.37006,288,288,,0,1372700580,,
1237,311040700,1506,158,33.35026,34.37156,288,288,,0,1372699800,,
1238,247039300,1507,161,17.65403,40.93143,123,123,,0,1372700100,,
1241,311040700,1510,158,33.32712,34.37795,288,288,,0,1372700160,,
1242,311040700,1511,158,33.32067,34.37977,288,288,,0,1372699980,,
1243,247039300,1513,161,17.68408,40.91632,123,123,,0,1372699620,,
1244,311040700,1514,158,33.31462,34.38148,288,287,,0,1372700400,,
1246,247039300,1516,160,17.69,40.91331,123,123,,0,1372700520,,
1247,311040700,1517,159,33.29747,34.38637,289,288,,0,1372700520,,
1248,247039300,1518,160,17.70267,40.90693,123,123,,0,1372700580,,
1252,311040700,1522,160,33.27352,34.39326,289,287,,0,1372700580,,
1253,311040700,1523,161,33.26739,34.39503,289,288,,0,1372700100,,
1254,311040700,1524,161,33.26126,34.3968,289,288,,0,1372700220,,
1255,311040700,1525,160,33.25574,34.39839,288,287,,0,1372699560,,
1256,247039300,1526,161,17.74373,40.88615,123,123,,0,1372700340,,
1257,311040700,1528,160,33.25014,34.40001,289,287,,0,1372699800,,
1258,311040700,1530,160,33.23896,34.40317,289,288,,0,1372700100,,
1259,247039300,1531,160,17.76133,40.87718,124,123,,0,1372700160,,
1260,311040700,1532,161,33.23386,34.40464,289,288,,0,1372699740,,
1263,311040700,1535,162,33.21684,34.40953,289,288,,0,1372699620,,
1264,247039300,1536,161,17.78138,40.86702,123,123,,0,1372699860,,
1265,247039300,1537,161,17.78688,40.86423,123,123,,0,1372700460,,
1266,247039300,1538,161,17.7917,40.86178,123,123,,0,1372700040,,
1267,311040700,1539,162,33.19894,34.41468,289,288,,0,1372700220,,
1268,247039300,1540,160,17.79665,40.85932,123,123,,0,1372700340,,
1269,247039300,1541,160,17.8016,40.85682,123,123,,0,1372700160,,
1270,311040700,1542,163,33.18707,34.41808,289,288,,0,1372700220,,
1271,247039300,1543,160,17.81192,40.85165,123,123,,0,1372700280,,
1272,311040700,1544,163,33.18184,34.41961,289,288,,0,1372700460,,
1273,247039300,1545,160,17.81722,40.84903,123,123,,0,1372700400,,
1275,311040700,1547,163,33.17013,34.42311,290,288,,0,1372700460,,
1276,311040700,1548,162,33.16441,34.42485,289,287,,0,1372700400,,
1277,311040700,1550,162,33.15878,34.42654,290,288,,0,1372699980,,
1278,311040700,1551,163,33.15314,34.42826,290,288,,0,1372700160,,
1280,247039300,1553,159,17.84922,40.8331,123,123,,0,1372700220,,
1282,247039300,1555,159,17.854,40.83068,123,123,,0,1372700460,,
1283,311040700,1556,163,33.13626,34.43354,290,288,,0,1372700580,,
1284,311040700,1557,164,33.12445,34.43727,290,288,,0,1372700100,,
1285,311040700,1558,164,33.10749,34.44268,291,288,,0,1372700520,,
1286,247039300,1559,159,17.88473,40.81512,123,123,,0,1372700460,,
1287,311040700,1560,164,33.10183,34.44449,291,288,,0,1372700280,,
1289,311040700,1562,164,33.09615,34.44628,290,287,,0,1372700460,,
1290,247039300,1563,159,17.89435,40.81028,123,123,,0,1372700220,,
1291,311040700,1564,164,33.09046,34.44803,290,287,,0,1372700100,,
1292,311040700,1565,164,33.08434,34.4499,290,287,,0,1372700220,,
1293,311040700,1566,164,33.07855,34.45163,289,287,,0,1372700040,,
1294,311040700,1567,163,33.07244,34.45345,289,288,,0,1372699980,,
1295,247039300,1568,158,17.91938,40.798,123,123,,0,1372700520,,
1296,311040700,1569,163,33.06103,34.4569,290,288,,0,1372700220,,
1297,311040700,1570,162,33.05589,34.45845,290,288,,0,1372700400,,
1298,247039300,1571,158,17.93982,40.7879,123,123,,0,1372700220,,
1299,311040700,1572,160,33.03299,34.46542,290,289,,0,1372700160,,
1300,247039300,1574,158,17.95475,40.7805,123,123,,0,1372700460,,
1301,311040700,1575,160,33.02746,34.46717,290,290,,0,1372700040,,
1303,247039300,1578,158,17.96447,40.77562,123,123,,0,1372700100,,
1304,311040700,1579,157,33.016,34.47068,290,290,,0,1372700340,,
1305,311040700,1580,156,33.01059,34.47234,290,289,,0,1372700160,,
1306,311040700,1581,155,33.00519,34.47398,290,290,,0,1372700220,,
1307,247039300,1582,159,17.9854,40.76522,123,123,,0,1372699980,,
1308,247039300,1583,159,17.99512,40.76033,123,123,,0,1372700460,,
1309,311040700,1585,154,32.98912,34.47888,290,289,,0,1372700220,,
1310,247039300,1586,159,18.00043,40.75763,123,123,,0,1372700160,,
1311,311040700,1587,154,32.98376,34.48053,290,290,,0,1372700340,,
1312,247039300,1588,159,18.0057,40.75495,123,123,,0,1372700040,,
1313,311040700,1590,154,32.9784,34.48217,290,290,,0,1372700340,,
1314,311040700,1591,154,32.96674,34.48581,290,289,,0,1372700100,,
1315,247039300,1592,159,18.02078,40.74735,123,123,,0,1372700340,,
1316,311040700,1593,156,32.95506,34.48951,290,290,,0,1372700520,,
1317,311040700,1594,156,32.94427,34.49288,290,289,,0,1372700640,,
1318,311040700,1595,156,32.93249,34.49651,290,290,,0,1372700580,,
1319,311040700,1596,156,32.92125,34.50002,290,290,,0,1372700580,,
1320,247039300,1597,160,18.06357,40.72567,123,123,,0,1372699860,,
1321,311040700,1598,155,32.91589,34.5017,290,290,,0,1372700100,,
1322,311040700,1599,155,32.91004,34.50354,290,290,,0,1372700640,,
1323,311040700,1600,155,32.90469,34.50525,291,290,,0,1372700520,,
1324,247039300,1601,160,18.0837,40.71552,123,124,,0,1372700220,,
1325,311040700,1602,156,32.88774,34.51067,290,290,,0,1372700580,,
1326,311040700,1604,156,32.87679,34.51378,287,287,,0,1372700580,,
1327,311040700,1606,157,32.87129,34.51528,287,286,,0,1372700040,,
1328,311040700,1607,158,32.86533,34.51685,287,287,,0,1372700280,,
1329,311040700,1608,158,32.85967,34.51835,287,287,,0,1372700160,,
1330,247039300,1609,160,18.11728,40.68505,142,144,,0,1372700100,,
1332,311040700,1611,159,32.84807,34.52142,287,287,,0,1372700280,,
1333,311040700,1612,159,32.84238,34.52292,287,287,,0,1372700340,,
1334,311040700,1613,159,32.83676,34.52441,287,287,,0,1372699620,,
1335,311040700,1615,160,32.82496,34.52744,287,287,,0,1372700220,,
1336,311040700,1616,160,32.81929,34.52888,287,287,,0,1372700220,,
1337,311040700,1617,160,32.81363,34.53032,287,287,,0,1372700520,,
1338,247039300,1618,166,18.14947,40.6526,143,144,,0,1372700580,,
1339,311040700,1620,160,32.80847,34.53162,286,287,,0,1372700520,,
1341,311040700,1622,159,32.79662,34.53453,284,284,,0,1372700280,,
1342,247039300,1623,167,18.16127,40.64035,143,144,,0,1372699980,,
1343,311040700,1625,159,32.79093,34.53576,285,285,,0,1372699920,,
1344,311040700,1626,159,32.78473,34.5371,284,285,,0,1372699560,,
1347,247039300,1631,166,18.18438,40.61577,144,144,,0,1372700040,,
1349,311040700,1633,157,32.75493,34.54329,284,285,,0,1372700340,,
1350,247039300,1634,165,18.19143,40.60832,144,144,,0,1372700340,,
1351,311040700,1636,157,32.74928,34.54446,284,285,,0,1372700340,,
1352,311040700,1638,157,32.73844,34.54673,284,284,,0,1372699980,,
1353,247039300,1639,165,18.19952,40.59983,143,143,,0,1372700040,,
1354,311040700,1640,157,32.73232,34.54799,283,284,,0,1372700100,,
1355,311040700,1641,156,32.7272,34.54899,283,285,,0,1372700100,,
1360,311040700,1646,153,32.70248,34.55401,284,285,,0,1372700040,,
1361,247039300,1647,161,18.2309,40.56797,142,143,,0,1372700040,,
1362,247039300,1648,162,18.23803,40.5608,142,143,,0,1372699920,,
1363,311040700,1649,153,32.68049,34.5586,283,285,,0,1372700580,,
1364,247039300,1650,162,18.24197,40.55685,142,143,,0,1372700220,,
1365,247039300,1652,163,18.24588,40.55295,142,143,,0,1372700040,,
1366,311040700,1653,153,32.669,34.56097,284,285,,0,1372700460,,
1367,247039300,1654,163,18.24987,40.54898,142,143,,0,1372700640,,
1371,311040700,1658,153,32.64599,34.56575,282,282,,0,1372700400,,
1372,247039300,1659,162,18.2687,40.53013,142,143,,0,1372700100,,
1373,311040700,1662,153,32.64054,34.56673,282,283,,0,1372700280,,
1374,311040700,1664,153,32.63502,34.56776,282,282,,0,1372700520,,
1375,247039300,1665,162,18.27652,40.52232,142,143,,0,1372700220,,
1376,311040700,1666,153,32.62941,34.56884,283,283,,0,1372700400,,
1377,247039300,1667,162,18.28008,40.51871,142,143,,0,1372700580,,
1379,311040700,1670,154,32.61889,34.57086,283,282,,0,1372700460,,
1380,247039300,1671,162,18.28613,40.5126,142,143,,0,1372700520,,
1381,311040700,1672,155,32.60259,34.57409,283,282,,0,1372700340,,
1382,247039300,1674,161,18.3017,40.49678,143,143,,0,1372700100,,
1383,311040700,1677,156,32.58998,34.57661,283,282,,0,1372699980,,
1384,247039300,1678,161,18.30593,40.49249,143,143,,0,1372700220,,
1385,311040700,1679,156,32.58481,34.57767,283,282,,0,1372700400,,
1386,247039300,1680,161,18.31122,40.48707,143,143,,0,1372700040,,
1387,311040700,1682,156,32.57253,34.58013,283,283,,0,1372700280,,
1388,311040700,1683,157,32.56077,34.58254,284,283,,0,1372700460,,
1389,247039300,1684,160,18.32665,40.47125,143,143,,0,1372700580,,
1390,311040700,1685,157,32.55512,34.58372,284,283,,0,1372700640,,
1391,311040700,1686,157,32.54895,34.58502,284,282,,0,1372700460,,
1393,247039300,1688,160,18.33745,40.46008,143,143,,0,1372700280,,
1394,311040700,1690,158,32.5371,34.58748,284,283,,0,1372700520,,
1395,311040700,1692,158,32.53143,34.58869,284,282,,0,1372700220,,
1396,247039300,1693,161,18.34543,40.4518,143,143,,0,1372700160,,
1397,311040700,1694,158,32.52577,34.58987,283,282,,0,1372700580,,
1399,247039300,1696,161,18.35617,40.44058,143,143,,0,1372699860,,
1400,311040700,1697,158,32.50832,34.59357,284,283,,0,1372700340,,
1401,311040700,1698,158,32.50255,34.59482,284,282,,0,1372700520,,
1402,247039300,1699,161,18.36987,40.42617,144,143,,0,1372700520,,
1403,311040700,1700,159,32.49117,34.59727,284,283,,0,1372700580,,
1404,311040700,1701,159,32.48547,34.59851,284,283,,0,1372700100,,
1405,311040700,1702,160,32.47975,34.59974,284,283,,0,1372700640,,
1406,311040700,1703,160,32.4621,34.60366,285,283,,0,1372700160,,
1407,311040700,1704,160,32.45689,34.60483,285,283,,0,1372700640,,
1408,311040700,1705,161,32.4516,34.60603,285,283,,0,1372700580,,
1409,311040700,1706,161,32.44636,34.60721,285,283,,0,1372700280,,
1410,311040700,1707,161,32.4406,34.60852,285,283,,0,1372700340,,
1411,311040700,1708,161,32.43432,34.60995,285,283,,0,1372700640,,
1414,311040700,1711,163,32.41064,34.61543,285,282,,0,1372700340,,
1415,311040700,1712,163,32.40483,34.6168,285,282,,0,1372700400,,
1416,311040700,1713,163,32.39279,34.61963,285,283,,0,1372700580,,
1418,311040700,1716,164,32.38112,34.62241,286,283,,0,1372700100,,
1420,311040700,1718,165,32.35699,34.62819,286,282,,0,1372700400,,
1421,311040700,1719,166,32.35065,34.62971,286,282,,0,1372700040,,
1422,311040700,1720,166,32.33884,34.63253,286,282,,0,1372700100,,
1423,311040700,1721,166,32.32747,34.63523,286,283,,0,1372699860,,
1424,311040700,1722,166,32.32157,34.63661,285,283,,0,1372700520,,
1425,311040700,1723,165,32.31563,34.63787,283,282,,0,1372700640,,
1426,311040700,1724,163,32.30974,34.63908,284,283,,0,1372700220,,
1427,311040700,1725,160,32.29815,34.64147,283,283,,0,1372700160,,
1428,311040700,1726,160,32.29229,34.64265,283,282,,0,1372700460,,
1429,311040700,1727,157,32.05481,34.68886,283,282,,0,1372700460,,
1430,311040700,1728,160,32.28609,34.64389,283,283,,0,1372700160,,
1431,311040700,1729,160,32.28031,34.64506,283,283,,0,1372700400,,
1432,311040700,1730,160,32.27411,34.64633,283,282,,0,1372700460,,
1433,311040700,1731,160,32.26824,34.64749,283,282,,0,1372700160,,
1434,311040700,1732,159,32.25678,34.64974,283,283,,0,1372700040,,
1435,311040700,1734,158,32.251,34.65092,283,282,,0,1372700220,,
1436,311040700,1735,158,32.24021,34.65313,284,283,,0,1372700100,,
1437,311040700,1736,158,32.22989,34.65531,284,282,,0,1372700160,,
1438,311040700,1737,159,32.22462,34.65643,284,283,,0,1372700520,,
1439,311040700,1738,159,32.21943,34.65752,284,282,,0,1372700280,,
1440,311040700,1739,160,32.21369,34.6587,283,283,,0,1372700640,,
1442,311040700,1741,160,32.20055,34.66129,283,283,,0,1372700520,,
1443,311040700,1742,160,32.18846,34.66361,282,282,,0,1372700100,,
1444,311040700,1743,159,32.17647,34.66578,282,283,,0,1372700520,,
1446,311040700,1745,158,32.16496,34.66789,282,283,,0,1372700520,,
1447,311040700,1746,157,32.15873,34.66903,282,283,,0,1372700460,,
1448,311040700,1747,157,32.15304,34.67008,282,283,,0,1372700520,,
1449,311040700,1748,157,32.12983,34.67441,283,283,,0,1372700580,,
1450,311040700,1749,157,32.12467,34.6754,282,282,,0,1372700100,,
1451,311040700,1752,157,32.11799,34.67668,282,282,,0,1372700520,,
1452,311040700,1755,157,32.10668,34.67884,283,282,,0,1372700220,,
1454,311040700,1757,157,32.08314,34.6834,283,283,,0,1372700340,,
1455,311040700,1758,157,32.06672,34.68653,283,283,,0,1372700100,,
1456,311040700,1759,157,32.06099,34.68766,283,283,,0,1372700460,,
1457,311040700,1760,157,32.04814,34.69017,283,282,,0,1372700220,,
1458,311040700,1761,157,32.04205,34.69135,283,283,,0,1372700280,,
1460,311040700,1763,157,32.02396,34.69487,283,282,,0,1372700040,,
1461,311040700,1764,157,32.01831,34.69596,283,283,,0,1372700640,,
1462,311040700,1766,157,32.01222,34.69719,283,283,,0,1372700040,,
1463,311040700,1767,157,32.00707,34.69821,283,283,,0,1372700460,,
1465,311040700,1770,157,31.98589,34.70239,283,283,,0,1372700640,,
1466,311040700,1771,157,31.98021,34.70351,283,283,,0,1372700580,,
1467,311040700,1772,158,31.97453,34.70464,283,283,,0,1372700580,,
1468,311040700,1773,158,31.96885,34.70576,283,283,,0,1372700280,,
1469,311040700,1774,158,31.96316,34.70689,283,283,,0,1372700520,,
1470,311040700,1775,158,31.95704,34.70811,283,282,,0,1372700100,,
1471,311040700,1776,158,31.94512,34.71041,283,283,,0,1372699800,,
1474,311040700,1779,158,31.92794,34.71368,283,283,,0,1372700220,,
1475,311040700,1781,158,31.92181,34.71483,282,283,,0,1372700340,,
1476,311040700,1782,158,31.91662,34.71583,283,283,,0,1372700580,,
1477,311040700,1783,158,31.90987,34.71715,283,283,,0,1372700160,,
1478,311040700,1784,158,31.89219,34.72061,283,283,,0,1372700100,,
1479,311040700,1786,158,31.88598,34.72182,283,283,,0,1372700100,,
1481,311040700,1788,158,31.86836,34.7253,283,283,,0,1372700400,,
1483,311040700,1791,158,31.85079,34.72879,283,283,,0,1372700160,,
1484,311040700,1792,159,31.84499,34.72995,283,283,,0,1372700040,,
1485,311040700,1793,159,31.83925,34.73108,283,283,,0,1372700460,,
1486,311040700,1794,159,31.83302,34.73233,283,283,,0,1372700400,,
1487,311040700,1795,158,31.82732,34.73346,283,282,,0,1372700460,,
1488,311040700,1798,158,31.81585,34.73563,282,283,,0,1372700040,,
1489,311040700,1799,158,31.8096,34.7368,282,283,,0,1372699860,,
1490,311040700,1800,158,31.79763,34.73906,282,283,,0,1372700460,,
1491,311040700,1801,158,31.79241,34.73999,282,283,,0,1372699980,,
1492,311040700,1802,158,31.78667,34.741,282,283,,0,1372699920,,
1493,311040700,1807,158,31.76853,34.74437,284,285,,0,1372700280,,
1494,311040700,1808,158,31.78041,34.74214,282,283,,0,1372700220,,
1495,311040700,1811,158,31.77425,34.74325,282,282,,0,1372700100,,
1496,311040700,1812,157,31.75672,34.74695,284,285,,0,1372700640,,
1497,311040700,1813,157,31.74024,34.7505,284,285,,0,1372700100,,
1498,311040700,1815,157,31.73418,34.75179,284,285,,0,1372700400,,
1500,311040700,1817,156,31.72284,34.75412,283,285,,0,1372700520,,
1502,311040700,1819,156,31.71113,34.75665,284,286,,0,1372700580,,
1504,247039300,1821,159,18.85085,39.86313,149,149,,0,1372700520,,
1506,311040700,1823,156,31.69381,34.7604,284,285,,0,1372700520,,
1509,311040700,1826,157,31.67644,34.76432,285,285,,0,1372700100,,
1510,247039300,1827,160,18.86693,39.84162,150,149,,0,1372700580,,
1513,311040700,1830,158,31.65283,34.76977,285,286,,0,1372699860,,
1514,311040700,1831,158,31.64102,34.77255,286,286,,0,1372700280,,
1515,311040700,1832,158,31.63539,34.77389,286,285,,0,1372700160,,
1517,311040700,1834,158,31.61808,34.77809,286,286,,0,1372700340,,
1519,311040700,1838,158,31.60671,34.78085,286,286,,0,1372700100,,
1520,311040700,1839,158,31.60058,34.78235,286,286,,0,1372700640,,
1522,311040700,1843,158,31.58884,34.78526,287,286,,0,1372700280,,
1524,311040700,1846,158,31.57773,34.7881,287,285,,0,1372700340,,
1525,311040700,1847,158,31.55421,34.79424,287,285,,0,1372700220,,
1527,311040700,1849,159,31.53383,34.79963,287,285,,0,1372700460,,
1528,311040700,1850,160,31.52758,34.80127,287,285,,0,1372700340,,
1529,311040700,1851,160,31.52146,34.80285,287,286,,0,1372700460,,
1530,311040700,1853,161,31.51575,34.80433,287,285,,0,1372699620,,
1531,311040700,1854,161,31.50888,34.80604,287,286,,0,1372700160,,
1532,311040700,1855,161,31.50165,34.80784,287,286,,0,1372700580,,
1533,311040700,1856,161,31.48707,34.81154,287,286,,0,1372700280,,
1534,311040700,1857,161,31.48022,34.81328,287,286,,0,1372700460,,
1535,311040700,1858,160,31.46778,34.81647,287,286,,0,1372700100,,
1536,311040700,1859,161,31.44761,34.82172,287,285,,0,1372700040,,
1538,311040700,1861,161,31.4414,34.82337,288,286,,0,1372700640,,
1539,247039300,1863,152,19.00377,39.67672,146,149,,0,1372700340,,
1540,311040700,1864,160,31.43623,34.82475,288,286,,0,1372700160,,
1541,311040700,1865,160,31.42384,34.82797,287,285,,0,1372700520,,
1542,247039300,1866,151,19.01622,39.6623,146,149,,0,1372700400,,
1543,247039300,1870,152,19.02725,39.6493,146,149,,0,1372700100,,
1544,247039300,1871,150,19.03115,39.64472,146,149,,0,1372699980,,
1545,247039300,1872,151,19.03475,39.6405,145,149,,0,1372700460,,
1546,247039300,1874,150,19.08567,39.58168,147,149,,0,1372700580,,
1547,247039300,1875,150,19.15808,39.49003,149,149,,0,1372700400,,
1548,247039300,1876,150,19.16182,39.48503,149,149,,0,1372700100,,
1549,311040700,1879,197,34.64112,33.55776,55,56,,0,1372700040,,
1552,311040700,1883,197,34.79079,33.64131,57,57,,0,1372700220,,
1554,311040700,1885,198,34.82523,33.65988,57,57,,0,1372700160,,
1555,311040700,1886,198,34.83135,33.66316,57,57,,0,1372700040,,
1556,311040700,1887,198,34.83747,33.66643,57,57,,0,1372700400,,
1557,311040700,1888,198,34.84633,33.67123,56,55,,0,1372699980,,
1558,311040700,1890,199,34.85894,33.67835,55,55,,0,1372700640,,
1560,311040700,1892,199,34.90318,33.7037,55,54,,0,1372700220,,
1561,311040700,1893,199,34.93176,33.71999,55,54,,0,1372700100,,
1562,311040700,1894,199,34.93825,33.72372,55,54,,0,1372700640,,
1563,311040700,1895,199,34.94591,33.72813,55,55,,0,1372700520,,
1564,311040700,1897,180,35.04047,33.78145,56,55,,0,1372700640,,
1565,311040700,1898,178,35.06389,33.79428,56,55,,0,1372700520,,
1567,311040700,1901,177,35.11412,33.82251,55,54,,0,1372700160,,
1569,311040700,1904,175,35.16515,33.85165,55,55,,0,1372700520,,
1570,311040700,1907,175,35.17086,33.85496,55,54,,0,1372700580,,
1572,311040700,1909,176,35.23428,33.91041,55,57,,0,1372700580,,
1573,311040700,1910,170,35.27416,33.91726,86,86,,0,1372700400,,
1574,311040700,1911,163,35.29469,33.91837,86,85,,0,1372700580,,
1575,311040700,1913,146,35.33121,33.91999,88,87,,0,1372700580,,
1576,311040700,1914,126,35.34649,33.92032,88,88,,0,1372700340,,
1577,311040700,1915,97,35.38065,33.92089,88,87,,0,1372700100,,
1578,311486000,1916,153,10.82863,38.2366,101,102,,0,1372699740,,
1579,311040700,1917,97,35.38455,33.92099,88,88,,0,1372700640,,
1580,311040700,1918,96,35.38885,33.92106,88,88,,0,1372700520,,
1582,311040700,1920,96,35.40435,33.92125,89,87,,0,1372700520,,
1583,311040700,1921,96,35.40857,33.92134,88,87,,0,1372700580,,
1584,311040700,1922,96,35.4129,33.92139,89,88,,0,1372700160,,
1585,311040700,1924,95,35.42136,33.92142,89,88,,0,1372700640,,
1586,311040700,1925,95,35.4251,33.92145,89,88,,0,1372700520,,
1587,311040700,1926,95,35.42886,33.92149,89,88,,0,1372700280,,
1588,311040700,1927,94,35.45258,33.92161,89,88,,0,1372700160,,
1589,311040700,1928,94,35.45731,33.92162,89,88,,0,1372700640,,
1590,311040700,1929,94,35.46113,33.92164,90,88,,0,1372699980,,
1591,311040700,1930,93,35.46897,33.92173,86,85,,0,1372700220,,
1592,311486000,1931,153,11.00047,38.20821,101,102,,0,1372700580,,
1593,311040700,1932,83,35.48325,33.92253,83,84,,0,1372700580,,
1594,311040700,1935,79,35.49654,33.92447,79,80,,0,1372700460,,
1595,311040700,1936,79,35.49965,33.92496,79,80,,0,1372700160,,
1597,311040700,1938,55,35.52126,33.92753,92,95,,0,1372700100,,
1598,311040700,1939,3,35.52347,33.92852,326,121,,0,1372699560,,
1599,311486000,1941,143,11.20494,38.17413,125,128,,0,1372700640,,
1602,311486000,1946,144,11.23537,38.15653,126,128,,0,1372699860,,
1603,311486000,1947,145,11.24106,38.15321,126,128,,0,1372700040,,
1604,311486000,1948,145,11.2465,38.15007,126,129,,0,1372700460,,
1605,311486000,1950,145,11.26997,38.13565,127,130,,0,1372700520,,
1606,311040700,1951,2,35.52225,33.92994,282,101,,0,1372700580,,
1607,311486000,1952,145,11.27435,38.13298,127,130,,0,1372700460,,
1608,311486000,1953,144,11.28047,38.12923,127,130,,0,1372700100,,
1609,311486000,1954,144,11.28533,38.12628,127,130,,0,1372700580,,
1610,311486000,1955,146,11.30968,38.11155,126,130,,0,1372700340,,
1611,311486000,1956,146,11.32241,38.10393,127,131,,0,1372700400,,
1612,311486000,1957,146,11.32773,38.10061,128,132,,0,1372699800,,
1613,311486000,1958,146,11.33246,38.09756,129,132,,0,1372700160,,
1614,311040700,1959,10,35.52973,33.92706,131,144,,0,1372700460,,
1615,311486000,1960,146,11.33692,38.09471,128,132,,0,1372700460,,
1616,311486000,1961,146,11.3413,38.09187,129,133,,0,1372700100,,
1617,311486000,1962,146,11.34606,38.08876,129,133,,0,1372700520,,
1618,311486000,1963,146,11.3508,38.08562,129,133,,0,1372700580,,
1619,311486000,1964,146,11.35791,38.08091,129,133,,0,1372700220,,
1622,311040700,1967,2,35.5307,33.92659,140,142,,0,1372700640,,
1623,311486000,1968,146,11.37669,38.06879,128,133,,0,1372699920,,
1624,311486000,1969,146,11.38262,38.06495,129,133,,0,1372700280,,
1625,311486000,1970,146,11.38789,38.06157,128,132,,0,1372700580,,
1627,311486000,1978,146,11.39403,38.05788,126,132,,0,1372700520,,
1631,311486000,1983,146,11.40512,38.05125,127,134,,0,1372699800,,
1632,311486000,1984,146,11.41076,38.0478,127,133,,0,1372700340,,
1633,311486000,1985,147,11.4166,38.0443,126,134,,0,1372700100,,
1634,311040700,1986,66,35.53625,33.91859,184,189,,0,1372700400,,
1635,311486000,1987,146,11.42142,38.0413,129,143,,0,1372700340,,
1639,311486000,1991,140,11.43154,38.03052,149,155,,0,1372700460,,
1642,311486000,1995,141,11.43788,38.02211,148,155,,0,1372699980,,
1643,311040700,1996,42,35.52773,33.91011,229,227,,0,1372700280,,
1644,311486000,1999,140,11.44092,38.01807,149,155,,0,1372700100,,
1645,311040700,2001,37,35.52639,33.90913,228,227,,0,1372700340,,
1646,311486000,2002,140,11.44469,38.013,149,155,,0,1372700340,,
1647,311486000,2003,140,11.44742,38.00927,149,155,,0,1372700220,,
1648,311040700,2004,32,35.52447,33.90759,228,224,,0,1372700100,,
1649,311486000,2005,141,11.4502,38.00556,149,155,,0,1372700460,,
1650,311486000,2006,141,11.45322,38.0015,149,155,,0,1372700580,,
1651,311486000,2007,141,11.45623,37.99743,149,155,,0,1372700220,,
